timestamp,avg:boottime,var:boottime,avg:bytes_in,var:bytes_in,avg:bytes_out,var:bytes_out,avg:cpu_aidle,var:cpu_aidle,avg:cpu_idle,var:cpu_idle,avg:cpu_nice,var:cpu_nice,avg:cpu_speed,var:cpu_speed,avg:cpu_steal,var:cpu_steal,avg:cpu_system,var:cpu_system,avg:cpu_user,var:cpu_user,avg:cpu_wio,var:cpu_wio,avg:disk_free,var:disk_free,avg:disk_total,var:disk_total,avg:load_fifteen,var:load_fifteen,avg:load_five,var:load_five,avg:load_one,var:load_one,avg:mem_buffers,var:mem_buffers,avg:mem_cached,var:mem_cached,avg:mem_free,var:mem_free,avg:mem_shared,var:mem_shared,avg:mem_total,var:mem_total,avg:part_max_used,var:part_max_used,avg:pkts_in,var:pkts_in,avg:pkts_out,var:pkts_out,avg:proc_run,var:proc_run,avg:proc_total,var:proc_total,avg:swap_free,var:swap_free,avg:swap_total,var:swap_total,gexec_0,machine_type_0,os_name_0,os_release_0,avg:Agg_Therm_Mgn_1,var:Agg_Therm_Mgn_1,avg:BB_Inlet_Temp,var:BB_Inlet_Temp,avg:BB_Mem_VR_Temp,var:BB_Mem_VR_Temp,avg:BB_P1_VR_Temp,var:BB_P1_VR_Temp,avg:BB__12_0V,var:BB__12_0V,avg:BB__3_0V_VBAT,var:BB__3_0V_VBAT,avg:BMC_Temp,var:BMC_Temp,avg:DIMM_Thrm_Mrgn_1,var:DIMM_Thrm_Mrgn_1,avg:DIMM_Thrm_Mrgn_2,var:DIMM_Thrm_Mrgn_2,avg:Exit_Air_Temp,var:Exit_Air_Temp,avg:HSBP_PSOC_Temp,var:HSBP_PSOC_Temp,avg:HSBP_Temp,var:HSBP_Temp,avg:P1_Therm_Ctrl_%,var:P1_Therm_Ctrl_%,avg:P1_Therm_Margin,var:P1_Therm_Margin,avg:PS1_Curr_Out_%,var:PS1_Curr_Out_%,avg:PS1_Temperature,var:PS1_Temperature,avg:PS2_Curr_Out_%,var:PS2_Curr_Out_%,avg:PS2_Input_Power,var:PS2_Input_Power,avg:PS2_Temperature,var:PS2_Temperature,avg:Riser_1_Temp,var:Riser_1_Temp,avg:Riser_2_Temp,var:Riser_2_Temp,avg:SSB_Temp,var:SSB_Temp,avg:System_Fan_1a,var:System_Fan_1a,avg:System_Fan_1b,var:System_Fan_1b,avg:System_Fan_2a,var:System_Fan_2a,avg:System_Fan_2b,var:System_Fan_2b,avg:System_Fan_3a,var:System_Fan_3a,avg:System_Fan_3b,var:System_Fan_3b,HDD_0_Status_0,MTT_CPU1_0,NM_Capabilities_0,P1_Status_0,PS1_Fan_Fail_1_0,PS1_Fan_Fail_2_0,PS1_Status_0,PS1_Status_1,PS2_Status_0
2019-10-26 19:05:00+02:00,1561740118.0,0.0,525.2669999999999,23997.417921,502.14899999999994,32151.000249000004,76.3,0.0,6.5633333333333335,1.4209888888888884,0.0,0.0,1400.0,0.0,0.0,0.0,8.416666666666666,1.356055555555556,84.98,5.03826666666666,0.0,0.0,78.71155,2.475000000023636e-07,102.802,0.0,256.7423333333333,0.0003578888888882379,256.86000000000007,0.001639999999999821,257.0233333333333,0.05026888888888764,0.0,0.0,430304.13333333336,636.7822222222222,86444234.0,802962737780.5333,0.0,0.0,98705496.0,0.0,83.8,0.0,7.6339999999999995,3.504384,7.624,4.588164,256.2,0.16,3840.6,3.64,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,13.266666666666667,0.19555555555555557,37.0,0.0,48.0,0.0,54.4,0.24,12.2687,0.0005702399999999682,3.1553,0.0,46.0,0.0,-52.733333333333334,0.19555555555555554,-52.0,0.0,50.93333333333333,0.06222222222222224,45.13333333333333,0.11555555555555558,33.266666666666666,0.19555555555555554,0.0,0.0,-14.266666666666667,2.3288888888888883,20.933333333333334,0.19555555555555557,46.0,0.0,21.466666666666665,0.2488888888888889,602.8,132.29333333333332,49.0,0.0,40.0,0.0,38.0,0.0,55.8,0.16,24415.066666666666,22878.86222222222,24637.2,22793.493333333332,24526.133333333335,24927.715555555555,24578.4,16903.039999999997,24343.2,4866.026666666667,24532.666666666668,14939.555555555557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019-10-26 19:10:00+02:00,1561740118.0,0.0,633.848,2852.2008359999995,376.176,486.996624,76.3,0.0,6.395,1.5804749999999996,0.0,0.0,1400.0,0.0,0.0,0.0,7.86,2.173400000000001,85.76,7.478400000000008,0.0,0.0,78.71165,2.2750000000217258e-07,102.802,0.0,256.786,8.400000000032469e-05,256.89366666666666,0.0023765555555552275,256.915,0.026524999999998414,0.0,0.0,430344.93333333335,78.59555555555556,86303413.6,1973559049107.84,0.0,0.0,98705496.0,0.0,83.8,0.0,9.89,0.9216000000000006,3.544,1.2588840000000001,256.46666666666664,0.24888888888888885,3839.2,3.3599999999999994,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,13.333333333333334,0.22222222222222218,37.0,0.0,48.0,0.0,54.86666666666667,0.11555555555555559,12.272300000000005,0.0006479999999999638,3.1553,0.0,46.733333333333334,0.1955555555555555,-52.06666666666667,0.06222222222222226,-52.0,0.0,51.46666666666667,0.2488888888888889,45.46666666666667,0.2488888888888889,33.4,0.23999999999999996,0.0,0.0,-13.266666666666667,3.9288888888888884,21.066666666666666,0.19555555555555557,46.0,0.0,21.533333333333335,0.38222222222222224,605.7333333333333,136.59555555555553,49.0,0.0,40.0,0.0,38.06666666666667,0.06222222222222225,56.46666666666667,0.2488888888888889,24428.133333333335,9561.315555555557,24552.266666666666,19037.262222222227,24473.866666666665,26208.248888888895,24565.333333333332,23903.288888888885,24375.866666666665,5719.715555555555,24552.266666666666,38245.26222222224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019-10-26 19:15:00+02:00,1561740118.0,0.0,3656.225000000001,1654960.6009050002,5438.066,5768120.401844,76.3,0.0,6.968333333333334,4.260497222222222,0.0,0.0,1400.0,0.0,0.0,0.0,8.831666666666667,3.3504972222222222,84.2,14.279999999999998,0.0,0.0,78.71115,1.2750000000121758e-07,102.80199999999999,2.0194839173657902e-28,256.75983333333335,0.0006716388888888671,256.76650000000006,0.005116083333334079,256.7525,0.0870987500000113,0.0,0.0,430405.4666666667,253.31555555555556,86899146.66666667,1237279297.4222221,0.0,0.0,98705496.0,0.0,83.8,0.0,69.44600000000001,676.7560639999999,68.71499999999999,900.059145,256.73333333333335,0.19555555555555557,3841.866666666667,8.24888888888889,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,13.4,0.23999999999999996,37.0,0.0,48.0,0.0,54.46666666666667,0.38222222222222235,12.279500000000004,0.0007257599999999595,3.1553,0.0,46.06666666666667,0.06222222222222226,-52.2,0.16000000000000006,-52.0,0.0,51.06666666666667,0.06222222222222223,45.2,0.16,33.333333333333336,0.22222222222222224,0.0,0.0,-14.8,5.493333333333331,20.866666666666667,0.11555555555555558,46.0,0.0,21.266666666666666,0.32888888888888895,598.4,287.1733333333334,49.0,0.0,40.0,0.0,38.0,0.0,55.8,0.16000000000000006,24402.0,10244.266666666666,24526.133333333335,12122.382222222222,24506.533333333333,21086.115555555552,24519.6,32269.440000000006,24330.133333333335,1878.1155555555554,24584.933333333334,15195.662222222223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019-10-26 19:20:00+02:00,1561740118.0,0.0,331.38599999999997,82428.26916399998,301.2795,19687.114294749994,76.3,0.0,5.905,0.00047499999999999664,0.0,0.0,1400.0,0.0,0.0,0.0,7.235,0.3572749999999999,86.89,0.40389999999999815,0.0,0.0,78.71199999999999,2.0194839173657902e-28,102.802,0.0,256.8003333333333,0.0036165555555558136,256.83633333333336,0.036763222222219866,256.62800000000004,0.6677359999999923,0.0,0.0,430437.6,74.24,86369011.46666667,1787661946050.9158,0.0,0.0,98705496.0,0.0,83.8,0.0,4.734500000000001,22.760674749999996,4.335500000000001,5.65383475,256.31666666666666,0.2163888888888889,3838.6666666666665,2.222222222222222,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,13.533333333333333,0.2488888888888888,37.06666666666667,0.06222222222222224,48.0,0.0,55.0,0.0,12.272300000000005,0.0006479999999999638,3.1553,0.0,46.8,0.16000000000000006,-52.0,0.0,-52.0,0.0,51.86666666666667,0.11555555555555559,45.6,0.23999999999999996,33.666666666666664,0.2222222222222223,0.0,0.0,-12.666666666666666,3.9555555555555557,21.0,0.26666666666666666,46.0,0.0,21.4,0.3733333333333333,605.7333333333333,217.26222222222225,49.0,0.0,40.0,0.0,38.06666666666667,0.06222222222222224,56.266666666666666,0.19555555555555554,24454.266666666666,17756.72888888889,24565.333333333332,16220.088888888884,24454.266666666666,8792.995555555555,24552.266666666666,11354.062222222223,24356.266666666666,3670.8622222222216,24630.666666666668,21342.222222222215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019-10-26 19:25:00+02:00,1561740118.0,0.0,1651.0919999999999,2323494.703662666,1812.036333333333,5063291.454816556,76.3,0.0,6.568333333333333,2.4344972222222223,0.0,0.0,1400.0,0.0,0.0,0.0,8.483333333333333,3.5000555555555555,84.99,11.081900000000005,0.0,0.0,78.712,0.0,102.802,0.0,256.62566666666663,0.00020122222222185618,256.4121666666667,0.005593638888888385,256.13900000000007,0.3511489999999942,0.0,0.0,430494.2,280.2266666666667,86758170.13333334,111477619816.24889,0.0,0.0,98705496.0,0.0,83.8,0.0,30.71866666666666,912.0033582222223,26.092333333333336,1141.4410312222226,256.6166666666667,0.7697222222222222,3840.6,2.8400000000000003,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,13.266666666666667,0.19555555555555557,37.0,0.0,48.0,0.0,54.53333333333333,0.38222222222222235,12.275900000000005,0.0010886399999999598,3.1553,0.0,46.266666666666666,0.1955555555555555,-52.2,0.16,-52.0,0.0,50.93333333333333,0.19555555555555554,45.2,0.16,33.2,0.16000000000000003,0.0,0.0,-14.2,5.76,20.866666666666667,0.24888888888888897,46.13333333333333,0.11555555555555558,21.466666666666665,0.5155555555555557,605.0,96.8,49.0,0.0,40.0,0.0,38.0,0.0,55.93333333333333,0.06222222222222226,24434.666666666668,7256.355555555557,24506.533333333333,24927.71555555556,24460.8,16390.826666666668,24513.066666666666,15195.662222222223,24369.333333333332,5975.822222222223,24532.666666666668,16220.08888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019-10-26 19:30:00+02:00,1561740118.0,0.0,532.355,2084.290474999999,292.36299999999994,3400.596850999999,76.3,0.0,6.038333333333333,0.16703055555555546,0.0,0.0,1400.0,0.0,0.0,0.0,7.988333333333333,1.8470305555555555,86.00666666666666,3.077955555555559,0.0,0.0,78.712,0.0,102.80199999999999,2.0194839173657902e-28,256.5228333333334,0.0005303055555557612,256.3136666666666,0.001059888888888511,256.218,0.031826000000001825,0.0,0.0,430530.4,39.04,86906095.2,2282677029.76,0.0,0.0,98705496.0,0.0,83.8,0.0,8.391166666666667,1.0325703055555555,2.749,0.24593900000000005,257.0,0.0,3842.0,0.0,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,37.0,0.0,48.0,0.0,55.0,0.0,12.283100000000005,0.0007257599999999595,3.1553,0.0,46.4,0.23999999999999996,-52.2,0.16000000000000006,-52.0,0.0,51.0,0.0,45.0,0.0,33.0,0.0,0.0,0.0,-13.466666666666667,2.6488888888888886,20.2,0.6933333333333331,46.0,0.0,20.6,0.64,577.1333333333333,627.048888888889,48.53333333333333,0.2488888888888889,40.0,0.0,38.0,0.0,56.0,0.0,24421.6,10500.373333333331,24584.933333333334,35684.19555555556,24447.733333333334,17756.728888888894,24604.533333333333,41574.64888888888,24343.2,4866.026666666666,24630.666666666668,32867.02222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019-10-26 19:35:00+02:00,1561740118.0,0.0,1136.7375,254916.67236874992,679.2826666666666,72258.47959288892,76.3,0.0,6.486666666666666,1.645822222222222,0.0,0.0,1400.0,0.0,0.0,0.0,8.61,3.5288999999999997,84.90833333333333,9.628430555555564,0.0,0.0,78.71200000000002,2.0194839173657902e-28,102.802,0.0,256.53249999999997,0.00040875000000032227,256.497,0.007101000000001492,256.7635,0.06010275000000366,0.0,0.0,430588.4,195.04,86725738.13333334,131768567227.44891,0.0,0.0,98705496.0,0.0,83.8,0.0,11.925166666666668,11.682551638888889,10.083666666666666,29.971179888888898,256.51666666666665,0.24972222222222223,3841.983333333333,9.683055555555557,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,13.4,0.23999999999999996,37.0,0.0,48.0,0.0,54.53333333333333,0.38222222222222235,12.275900000000005,0.0006998399999999609,3.1553,0.0,46.2,0.16000000000000006,-52.266666666666666,0.1955555555555555,-52.0,0.0,50.86666666666667,0.11555555555555559,45.0,0.0,33.53333333333333,0.24888888888888897,0.0,0.0,-14.2,4.159999999999999,20.533333333333335,1.048888888888889,46.0,0.0,20.8,1.4933333333333334,589.6,1126.1066666666666,48.333333333333336,0.22222222222222224,40.0,0.0,38.0,0.0,55.8,0.16000000000000006,24421.6,20744.640000000003,24611.066666666666,19037.26222222222,24428.133333333335,7000.2488888888865,24617.6,22025.173333333332,24349.733333333334,3670.8622222222216,24604.533333333333,21086.115555555552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019-10-26 19:40:00+02:00,1561740118.0,0.0,741.6841666666666,391030.20304097224,485.5705000000001,102288.78074475001,76.3,0.0,6.331666666666667,2.1914972222222215,0.0,0.0,1400.0,0.0,0.0,0.0,7.615,2.252275000000001,86.03333333333333,8.68022222222222,0.0,0.0,78.71164999999999,2.2750000000217258e-07,102.802,0.0,256.5365,0.00013275000000032128,256.534,0.0019740000000002633,256.58150000000006,0.038892750000000434,0.0,0.0,430620.13333333336,47.98222222222221,86890360.53333333,6421450662.115556,0.0,0.0,98705496.0,0.0,83.8,0.0,7.787333333333333,29.020612888888888,6.9383333333333335,34.60969722222223,256.0,0.0,3840.6833333333334,3.783055555555555,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,13.533333333333333,0.2488888888888888,37.13333333333333,0.11555555555555558,48.0,0.0,55.0,0.0,12.275900000000005,0.0006998399999999608,3.1553,0.0,46.86666666666667,0.11555555555555559,-52.0,0.0,-52.0,0.0,51.46666666666667,0.24888888888888897,45.06666666666667,0.06222222222222226,33.4,0.23999999999999996,0.0,0.0,-13.333333333333334,2.755555555555556,20.733333333333334,0.5955555555555557,46.0,0.0,21.133333333333333,1.048888888888889,595.4666666666667,514.1155555555554,48.53333333333333,0.24888888888888897,40.0,0.0,38.13333333333333,0.11555555555555558,56.2,0.16,24447.733333333334,20317.795555555556,24500.0,16646.933333333334,24408.533333333333,7000.248888888888,24630.666666666668,40550.22222222222,24388.933333333334,7512.4622222222215,24558.8,18951.893333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019-10-26 19:45:00+02:00,1561740118.0,0.0,2787.034666666667,5159399.017278222,3694.788666666667,9844971.968131555,76.3,0.0,6.281666666666666,1.359830555555555,0.0,0.0,1400.0,0.0,0.0,0.0,8.083333333333334,2.315055555555555,85.67166666666667,6.528030555555556,0.0,0.0,78.71175,1.875000000017906e-07,102.802,0.0,256.452,0.0007760000000002824,256.3735,0.007932749999999749,256.3566666666667,0.18097555555555145,0.0,0.0,430682.26666666666,217.79555555555552,86877800.8,2303909063.8933334,0.0,0.0,98705496.0,0.0,83.8,0.0,46.46733333333333,1483.775866222222,46.593833333333336,1561.8271903055554,256.26666666666665,0.19555555555555557,3840.7833333333333,3.0030555555555556,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,37.0,0.0,48.0,0.0,54.6,0.23999999999999996,12.272300000000005,0.0006479999999999637,3.1553,0.0,46.6,0.23999999999999996,-52.0,0.0,-52.0,0.0,50.93333333333333,0.06222222222222226,45.06666666666667,0.06222222222222226,33.06666666666667,0.06222222222222225,0.0,0.0,-14.0,3.8666666666666667,20.866666666666667,0.24888888888888897,46.0,0.0,21.333333333333332,0.48888888888888876,601.3333333333334,139.82222222222222,49.0,0.0,40.0,0.0,38.0,0.0,56.0,0.0,24428.133333333335,10841.848888888886,24565.333333333332,16220.088888888888,24473.866666666665,15963.982222222223,24578.4,28427.84,24356.266666666666,10073.52888888889,24637.2,17671.359999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2019-10-26 19:50:00+02:00,1561740118.0,0.0,371.28299999999996,14941.787131,303.255,16227.911875000003,76.3,0.0,7.866666666666666,10.021222222222223,0.0,0.0,1400.0,0.0,0.0,0.0,8.55,6.4944999999999995,83.58333333333333,32.252388888888916,0.0,0.0,78.71199999999999,2.0194839173657902e-28,102.802,0.0,256.58616666666666,0.000853638888888879,256.726,0.002903999999999902,256.87533333333334,0.0016648888888892305,0.0,0.0,430714.4666666667,45.38222222222222,85998347.33333333,2340745789009.689,0.0,0.0,98705496.0,0.0,83.8,0.0,5.245500000000001,3.9421247499999996,4.327,5.479010999999998,256.01666666666665,0.01638888888888889,3837.35,0.5608333333333333,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,13.866666666666667,0.11555555555555559,37.4,0.23999999999999996,48.06666666666667,0.06222222222222223,54.93333333333333,0.06222222222222226,12.265100000000006,0.000466559999999974,3.1553,0.0,46.8,0.16000000000000006,-52.0,0.0,-51.8,0.16,51.8,0.16000000000000006,45.86666666666667,0.11555555555555559,33.86666666666667,0.11555555555555559,0.0,0.0,-12.466666666666667,4.115555555555556,21.0,0.13333333333333333,46.0,0.0,21.466666666666665,0.3822222222222223,607.2,83.89333333333333,49.0,0.0,40.0,0.0,38.0,0.0,56.666666666666664,0.2222222222222223,24454.266666666666,19037.262222222223,24558.8,21512.959999999995,24493.466666666667,22366.64888888889,24519.6,23305.70666666667,24343.2,2304.9599999999996,24591.466666666667,24927.715555555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
