timestamp,avg:boottime,var:boottime,avg:bytes_in,var:bytes_in,avg:bytes_out,var:bytes_out,avg:core_freq_avg,var:core_freq_avg,avg:core_freq_max,var:core_freq_max,avg:core_freq_median,var:core_freq_median,avg:core_freq_min,var:core_freq_min,avg:cpu_aidle,var:cpu_aidle,avg:cpu_idle,var:cpu_idle,avg:cpu_nice,var:cpu_nice,avg:cpu_num,var:cpu_num,avg:cpu_speed,var:cpu_speed,avg:cpu_steal,var:cpu_steal,avg:cpu_system,var:cpu_system,avg:cpu_user,var:cpu_user,avg:cpu_wio,var:cpu_wio,avg:disk_free,var:disk_free,avg:disk_total,var:disk_total,avg:load_fifteen,var:load_fifteen,avg:load_five,var:load_five,avg:load_one,var:load_one,avg:mem_buffers,var:mem_buffers,avg:mem_cached,var:mem_cached,avg:mem_free,var:mem_free,avg:mem_shared,var:mem_shared,avg:mem_total,var:mem_total,avg:part_max_used,var:part_max_used,avg:pkts_in,var:pkts_in,avg:pkts_out,var:pkts_out,avg:proc_run,var:proc_run,avg:proc_total,var:proc_total,avg:swap_free,var:swap_free,avg:swap_total,var:swap_total,gexec_0,machine_type_0,os_name_0,os_release_0,avg:Ambient_Temp,var:Ambient_Temp,avg:CMOS_Battery,var:CMOS_Battery,avg:CPU_1_DTS,var:CPU_1_DTS,avg:CPU_1_Temp,var:CPU_1_Temp,avg:CPU_2_DTS,var:CPU_2_DTS,avg:CPU_2_Temp,var:CPU_2_Temp,avg:CPU_Power,var:CPU_Power,avg:CPU_Utilization,var:CPU_Utilization,avg:DC_Energy,var:DC_Energy,avg:Exhaust_Temp,var:Exhaust_Temp,avg:Fan1A_Tach,var:Fan1A_Tach,avg:Fan1B_Tach,var:Fan1B_Tach,avg:Fan2A_Tach,var:Fan2A_Tach,avg:Fan2B_Tach,var:Fan2B_Tach,avg:Fan3A_Tach,var:Fan3A_Tach,avg:Fan3B_Tach,var:Fan3B_Tach,avg:Fan4A_Tach,var:Fan4A_Tach,avg:Fan4B_Tach,var:Fan4B_Tach,avg:Fan5A_Tach,var:Fan5A_Tach,avg:Fan5B_Tach,var:Fan5B_Tach,avg:IO_Utilization,var:IO_Utilization,avg:Mem_Power,var:Mem_Power,avg:Mem_Utilization,var:Mem_Utilization,avg:SysBrd_12V,var:SysBrd_12V,avg:SysBrd_3_3V,var:SysBrd_3_3V,avg:SysBrd_5V,var:SysBrd_5V,avg:Sys_Power,var:Sys_Power,avg:Sys_Utilization,var:Sys_Utilization,avg:System_Air_Flow,var:System_Air_Flow,CPU_1_Overtemp_0,CPU_1_Status_0,CPU_2_Overtemp_0,CPU_2_Status_0,DIMM_10__0,DIMM_11__0,DIMM_11__1,DIMM_14__0,DIMM_15__0,DIMM_16__0,DIMM_1__0,DIMM_2__0,DIMM_3__0,DIMM_6__0,DIMM_7__0,DIMM_8__0,DIMM_9__0,DRIVE_0_0,DRIVE_4_0,DRIVE_5_0,Dongle_Cable_0,Drive_Mismatch_0,Low_Security_Jmp_0,M2_Temp_0,PCH_Overtemp_0,PCIe_1_Temp_0,PCIe_3_Temp_0,PCIe_5_Temp_0,PCIe_6_Temp_0,Phy_Presence_Jmp_0,Power_Supply_1_0,Power_Supply_2_0,SysBrd_Vol_Fault_0
2019-10-24 01:05:00+02:00,1556013803.0,0.0,65060.21150000001,3447306381.4548492,4351.802,2149069.2351693334,1983.6,23733.839999999997,2095.6,90.24,1984.75,40631.2875,1754.35,79743.12750000002,40.8,0.0,61.10166666666667,750.8164972222221,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,2.348333333333333,7.770163888888889,36.556666666666665,700.1987888888889,0.0,0.0,88.73499999999999,2.0194839173657902e-28,99.895,0.0,38.306666666666665,0.04146222222222249,39.17283333333334,0.7210269722222231,38.01283333333333,8.579266972222221,24.0,0.0,291207.5333333333,161.11555555555557,154698602.93333334,5242614228415.929,0.0,0.0,197538016.0,0.0,58.7,0.0,142.61566666666667,9387.167227888887,60.58083333333336,867.4791143055558,22.4,500.37333333333333,1559.5166666666667,554.9830555555557,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,16.2,0.56,3.0290000000000004,1.9721522630525295e-31,-47.84,0.7263999999999998,47.8,2.96,-51.0,0.0,43.2,2.96,162.0,2896.0,30.6,586.64,637.1101954268888,2.467692099480449e-05,34.4,79.44,6118.4,2119434.24,5452.8,796917.7599999999,8371.2,1072168.9599999997,8038.4,461373.44,8166.4,1293680.64,8115.2,488898.56,8166.4,1293680.64,8166.4,481034.2399999999,5888.0,1717043.2,5452.8,914882.56,0.0,0.0,18.6,19.839999999999996,5.8,72.96000000000001,12.096,0.0,3.3325000000000005,0.0,5.06,7.888609052210118e-31,214.0,4864.0,10.4,200.24,20.6,3.84,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-10-24 01:10:00+02:00,1556013803.0,0.0,3204.2568333333334,912477.4372216392,5433.219999999999,4228140.891466667,2004.55,16226.447500000004,2098.0,17.8,2019.95,30793.7475,1723.1,75466.89,40.8,0.0,64.775,829.5652083333331,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,1.9733333333333334,5.147288888888888,33.225,765.9122083333334,0.0,0.0,88.73499999999999,2.0194839173657902e-28,99.895,0.0,37.29333333333333,0.05368888888888856,36.2735,0.33031275000000004,34.598333333333336,8.897397222222217,24.0,0.0,291225.2,33.76,153697632.8,850003326680.96,0.0,0.0,197538016.0,0.0,58.7,0.0,50.9595,286.43412141666664,50.79299999999999,466.08467766666666,23.016666666666666,554.049722222222,1530.9666666666667,3.5322222222222224,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.8,0.56,3.0290000000000004,1.9721522630525295e-31,-48.16,1.8463999999999998,46.4,1.84,-51.0,0.0,41.4,4.24,170.0,3640.0,16.6,565.44,637.1275502657778,2.440673235711273e-05,28.2,9.36,6195.2,600309.76,5171.2,921436.16,8294.4,612106.24,7654.4,1385431.04,8012.8,1852047.36,7628.8,1491599.36,8038.4,1844183.04,7756.8,1393295.36,6067.2,1059061.76,5196.8,967311.36,0.0,0.0,18.8,18.56,9.0,170.4,12.096,0.0,3.3325000000000005,0.0,5.06,7.888609052210118e-31,216.0,5064.0,11.8,244.96,20.8,8.16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-10-24 01:15:00+02:00,1556013803.0,0.0,1852.4366666666667,311956.5094555556,1359.948333333333,168132.67903055553,2021.5,3524.65,2092.4,231.03999999999996,2072.5,830.95,1635.4,46099.840000000004,40.8,0.0,64.61,898.2672333333333,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,2.63,12.411099999999998,32.75333333333333,819.8624888888891,0.0,0.0,88.73499999999999,2.0194839173657902e-28,99.895,0.0,37.330833333333324,0.06965763888888962,37.13499999999999,0.742208333333334,38.21383333333334,7.706323638888888,24.0,0.0,291260.4666666667,125.91555555555557,154899292.8,2746705039110.8267,0.0,0.0,197538016.0,0.0,58.7,0.0,17.6275,28.24806875,11.944166666666666,12.969374305555554,9.8,344.96000000000004,1535.05,1.1475000000000002,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,15.6,1.04,3.0290000000000004,1.9721522630525295e-31,-46.48,4.937599999999992,47.8,3.76,-49.92,0.8255999999999998,42.4,7.84,132.0,576.0,35.2,899.76,637.1453546743891,2.3821881275471565e-05,35.0,42.8,5734.4,1614807.04,5017.6,1228144.64,7833.6,1647575.04,7680.0,1992294.4,7936.0,1644953.6,7756.8,2133852.16,7884.8,1190133.76,7808.0,2234777.6,6067.2,901775.36,4864.0,1520435.2,0.0,0.0,15.2,0.16000000000000003,12.0,134.8,12.096,0.0,3.3325000000000005,0.0,5.06,7.888609052210118e-31,186.0,1024.0,26.0,483.6,19.0,19.2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-10-24 01:20:00+02:00,1561564474.7,57218490310764.51,0.0,0.0,0.0,0.0,1864.0,42904.2,2300.2,74434.36,1871.0,74609.0,1560.0,32400.0,56.553333333333335,627.7178222222225,71.06,890.2504,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,2.098333333333333,8.622830555555556,26.826666666666668,822.1372888888889,0.0,0.0,88.7746,0.001283040000000097,99.895,0.0,24.455499999999997,309.01298475000004,24.638500000000004,294.3802894166666,24.903,275.1455243333333,515.4,448451.64,292378.0,2271724.0,168455353.86666667,365441146292924.56,0.0,0.0,197538016.0,0.0,58.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1221.4333333333334,102761.21222222222,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.8,3.0290000000000004,1.9721522630525295e-31,-46.56,16.006400000000003,46.2,18.96,-49.44,4.80639999999999,40.8,6.56,140.0,960.0,9.4,317.4400000000001,637.1623793326668,1.7827663150059484e-05,31.0,33.2,6425.6,415498.2400000001,5529.6,205783.04,8576.0,360448.0,8243.2,298844.16,8601.6,402391.04,8192.0,301465.6,8550.4,428605.43999999994,8217.6,382730.24,6425.6,258211.84000000005,5657.6,212336.64,0.0,0.0,14.8,0.96,4.0,64.0,12.096,0.0,3.3325000000000005,0.0,5.06,7.888609052210118e-31,170.0,1360.0,8.4,167.44,20.2,5.76,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-10-24 01:25:00+02:00,1571872865.0,0.0,4384.683,18886487.524090994,14219.778499999999,172030644.44151273,1592.6,32.64,2672.0,0.0,1500.0,0.0,1500.0,0.0,96.84166666666667,0.21876388888888693,97.78,0.1645999999999969,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.425,0.033874999999999995,1.7433333333333334,0.030788888888888883,0.0,0.0,88.80809999999998,9.899999999953856e-07,99.89499999999998,2.0194839173657902e-28,0.5325,0.00316875,1.3,0.004799999999999994,2.2875,0.03151875000000002,1472.0,1584.0,311719.73333333334,244529787.66222224,191984510.4,4902679490711.04,0.0,0.0,197538016.0,0.0,58.7,0.0,29.294166666666666,746.5300409722222,41.5145,1472.6968114166666,1.0,0.0,886.8833333333333,24.56972222222222,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,39.6,3.44,-51.0,0.0,35.6,3.44,120.0,0.0,1.2,2.5599999999999996,637.1765894505555,1.3329884242709507e-05,26.2,5.759999999999999,6374.4,952893.4399999998,5427.2,410255.36,8499.2,829685.7600000001,8064.0,498073.6,8601.6,907018.24,8089.6,540016.64,8576.0,832307.2,8166.4,526909.44,6323.2,882114.56,5452.8,364380.16,0.0,0.0,15.0,0.0,0.0,0.0,12.084800000000001,0.0005017600000000169,3.3325000000000005,0.0,5.06,7.888609052210118e-31,160.0,0.0,1.4,0.24,21.8,5.759999999999999,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-10-24 01:30:00+02:00,1571872865.0,0.0,5126.768333333334,9109005.892737221,23349.9835,25582319.105072744,1533.9,239.49,2089.6,87595.64000000001,1500.0,0.0,1500.0,0.0,97.675,0.009875000000000096,98.37,0.27410000000000223,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.18333333333333332,0.003722222222222221,1.4466666666666668,0.22215555555555558,0.0,0.0,88.80959999999999,2.4000000000229194e-07,99.89499999999998,2.0194839173657902e-28,1.0784999999999998,0.04339275000000001,2.2025,0.09851874999999999,3.0345,0.10442474999999998,1508.0,0.0,326516.86666666664,47383.51555555556,189975738.66666666,3973552.355555555,0.0,0.0,197538016.0,0.0,58.7,0.0,42.97533333333333,237.59373155555556,65.58800000000002,302.9129960000001,1.0,0.0,864.6,73.44,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.4,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,38.4,0.24,-51.0,0.0,34.6,0.24,120.0,0.0,0.0,0.0,637.1895907148332,1.3519065814218955e-05,27.8,10.160000000000002,6169.6,730071.0399999999,5299.2,443023.36,8038.4,1018429.4399999998,7833.6,677642.2400000001,8089.6,952893.44,7833.6,749731.8400000001,8115.2,1131151.36,7859.2,698613.76,6118.4,651427.8399999999,5427.2,377487.36,0.0,0.0,15.0,0.0,0.0,0.0,12.096,0.0,3.3325000000000005,0.0,5.06,7.888609052210118e-31,160.0,0.0,0.8,0.16,22.2,2.56,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-10-24 01:35:00+02:00,1571872865.0,0.0,1556.2009999999996,8404405.959805667,4110.67,72774471.07428668,1530.5166666666667,140.11638888888885,1900.45,3455.0474999999997,1500.0,0.0,1500.0,0.0,98.18833333333333,0.059030555555556405,99.82666666666667,0.268622222222222,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.025,0.005875,0.155,0.21647499999999997,0.0,0.0,88.80975,1.8750000000179055e-07,99.895,0.0,1.3860000000000001,0.0017339999999999955,2.1,0.09395999999999993,1.5824999999999998,0.20797875000000002,1508.0,0.0,334586.0,2381004.0,189955934.4,4386762.240000001,0.0,0.0,197538016.0,0.0,58.7,0.0,12.786333333333333,350.48277988888896,13.756166666666667,734.0660169722223,0.05,0.04750000000000001,861.0666666666667,4.262222222222222,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.4,0.24,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,32.6,1.84,-51.0,0.0,29.6,1.84,80.0,0.0,0.0,0.0,637.2005428433334,7.139615864883697e-06,23.6,1.84,6758.4,395837.44,5478.4,513802.24,8985.6,173015.03999999998,8320.0,557056.0,8550.4,769392.64,8345.6,585891.8399999999,8627.2,816578.56,8448.0,557056.0,6348.8,718274.56,5632.0,419430.4,0.0,0.0,15.0,0.0,0.0,0.0,12.096,0.0,3.3325000000000005,0.0,5.06,7.888609052210118e-31,110.0,0.0,0.0,0.0,19.4,13.44,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-10-24 01:40:00+02:00,1571872865.0,0.0,221.88666666666666,8.863288888888825,124.78733333333332,360.9162395555556,1522.6666666666667,11.02222222222222,1995.9833333333333,4919.749722222223,1500.0,0.0,1500.0,0.0,98.75,0.016500000000000254,99.95,0.007500000000000213,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.025,0.0018750000000000004,0.025,0.0018750000000000004,0.0,0.0,88.81,0.0,99.89499999999998,2.0194839173657902e-28,1.2085,0.00832274999999999,1.2205,0.08147475000000001,0.532,0.12966600000000003,1508.0,0.0,335410.73333333334,399423.72888888884,189955807.46666667,23160558.64888889,0.0,0.0,197538016.0,0.0,58.7,0.0,3.2458333333333336,0.06545763888888885,1.7466666666666666,0.13848888888888894,0.0,0.0,864.3,3.71,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,15.6,1.04,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,31.2,0.16,-51.0,0.0,28.8,0.56,80.0,0.0,0.0,0.0,637.2099546929444,7.227826388321489e-06,24.0,2.8,5964.8,947650.56,5273.6,585891.84,8038.4,1739325.44,7756.8,1943797.76,8140.8,1432616.96,7782.4,1811415.04,8473.6,1791754.24,7833.6,1739325.44,6374.4,769392.64,5120.0,838860.8,0.0,0.0,15.0,0.0,0.0,0.0,12.096,0.0,3.3325000000000005,0.0,5.06,7.888609052210118e-31,110.0,0.0,0.0,0.0,20.6,3.8400000000000007,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-10-24 01:45:00+02:00,1571872865.0,0.0,208.05883333333333,64.53861363888896,88.04166666666667,1143.6780305555556,1523.8166666666666,81.58305555555556,1935.2833333333333,6875.303055555555,1500.0,0.0,1500.0,0.0,99.0,0.006999999999999206,99.99,0.0019000000000000536,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.005,0.0004749999999999999,0.005,0.0004749999999999999,0.0,0.0,88.81000000000002,2.0194839173657902e-28,99.89499999999998,2.0194839173657902e-28,1.0134999999999998,0.00037275000000000074,0.7759999999999999,0.0027640000000000004,0.6349999999999999,0.095995,1508.0,0.0,336417.8,1122.3600000000001,189951661.6,548231.0399999999,0.0,0.0,197538016.0,0.0,58.7,0.0,2.7571666666666665,0.20360030555555547,1.1595,0.32737475,0.0,0.0,861.15,5.7275,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,15.4,1.04,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,31.8,0.16,-51.0,0.0,29.4,0.64,80.0,0.0,0.0,0.0,637.2193713277221,7.202783152461695e-06,24.6,1.0399999999999998,6630.4,251658.24000000005,5094.4,1208483.84,8652.8,475791.3599999999,7961.6,540016.64,8064.0,1218969.6,7987.2,495452.16,8115.2,1321205.7599999998,8064.0,543948.8,5785.6,1686896.64,4992.0,1848115.2,0.0,0.0,15.0,0.0,0.0,0.0,12.096,0.0,3.3325000000000005,0.0,5.06,7.888609052210118e-31,110.0,0.0,0.0,0.0,20.0,7.2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-10-24 01:50:00+02:00,1571872865.0,0.0,310.0373333333333,5350.089252888887,363.2813333333333,41225.283811555564,1510.2833333333333,48.003055555555555,1797.6333333333334,15209.798888888887,1500.0,0.0,1500.0,0.0,99.19,0.0039000000000001967,100.0,0.0,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8112,9.599999999955253e-07,99.895,0.0,0.9864999999999998,0.001032750000000002,0.8595,0.011424750000000001,0.8595,0.12686475000000003,1508.0,0.0,336436.6,72.44,189952802.93333334,7957892.195555557,0.0,0.0,197538016.0,0.0,58.7,0.0,3.4066666666666667,0.4241222222222222,2.3758333333333335,1.1950076388888888,0.0,0.0,859.5666666666667,5.612222222222223,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.4,0.24000000000000005,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,30.6,0.24,-51.0,0.0,28.4,0.24,80.0,0.0,0.0,0.0,637.2288894322777,7.141945790455174e-06,22.8,0.56,6220.8,488898.5599999999,5171.2,659292.1599999999,8473.6,402391.04,8371.2,148111.36,8499.2,351272.95999999996,8320.0,183500.8,8499.2,482344.9599999999,8473.6,159907.84,6118.4,651427.84,5171.2,737935.3600000001,0.0,0.0,15.0,0.0,0.0,0.0,12.096,0.0,3.3325000000000005,0.0,5.06,7.888609052210118e-31,110.0,0.0,0.0,0.0,19.2,11.36,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
