timestamp,avg:boottime,var:boottime,avg:bytes_in,var:bytes_in,avg:bytes_out,var:bytes_out,avg:cpu_aidle,var:cpu_aidle,avg:cpu_idle,var:cpu_idle,avg:cpu_nice,var:cpu_nice,avg:cpu_num,var:cpu_num,avg:cpu_speed,var:cpu_speed,avg:cpu_steal,var:cpu_steal,avg:cpu_system,var:cpu_system,avg:cpu_user,var:cpu_user,avg:cpu_wio,var:cpu_wio,avg:disk_free,var:disk_free,avg:disk_total,var:disk_total,avg:load_fifteen,var:load_fifteen,avg:load_five,var:load_five,avg:load_one,var:load_one,avg:mem_buffers,var:mem_buffers,avg:mem_cached,var:mem_cached,avg:mem_free,var:mem_free,avg:mem_shared,var:mem_shared,avg:mem_total,var:mem_total,avg:part_max_used,var:part_max_used,avg:pkts_in,var:pkts_in,avg:pkts_out,var:pkts_out,avg:proc_run,var:proc_run,avg:proc_total,var:proc_total,avg:swap_free,var:swap_free,avg:swap_total,var:swap_total,gexec_0,machine_type_0,os_name_0,os_release_0,avg:Agg_Therm_Mgn_1,var:Agg_Therm_Mgn_1,avg:BB_Inlet_Temp,var:BB_Inlet_Temp,avg:BB_Mem_VR_Temp,var:BB_Mem_VR_Temp,avg:BB_P1_VR_Temp,var:BB_P1_VR_Temp,avg:BB__12_0V,var:BB__12_0V,avg:BB__3_0V_VBAT,var:BB__3_0V_VBAT,avg:BMC_Temp,var:BMC_Temp,avg:DIMM_Thrm_Mrgn_1,var:DIMM_Thrm_Mrgn_1,avg:DIMM_Thrm_Mrgn_2,var:DIMM_Thrm_Mrgn_2,avg:Exit_Air_Temp,var:Exit_Air_Temp,avg:HSBP_PSOC_Temp,var:HSBP_PSOC_Temp,avg:HSBP_Temp,var:HSBP_Temp,avg:P1_Therm_Ctrl_%,var:P1_Therm_Ctrl_%,avg:P1_Therm_Margin,var:P1_Therm_Margin,avg:PS1_Curr_Out_%,var:PS1_Curr_Out_%,avg:PS1_Input_Power,var:PS1_Input_Power,avg:PS1_Temperature,var:PS1_Temperature,avg:PS2_Curr_Out_%,var:PS2_Curr_Out_%,avg:PS2_Input_Power,var:PS2_Input_Power,avg:PS2_Temperature,var:PS2_Temperature,avg:Riser_1_Temp,var:Riser_1_Temp,avg:Riser_2_Temp,var:Riser_2_Temp,avg:SSB_Temp,var:SSB_Temp,avg:System_Fan_1a,var:System_Fan_1a,avg:System_Fan_1b,var:System_Fan_1b,avg:System_Fan_2a,var:System_Fan_2a,avg:System_Fan_2b,var:System_Fan_2b,avg:System_Fan_3a,var:System_Fan_3a,avg:System_Fan_3b,var:System_Fan_3b,HDD_0_Status_0,MTT_CPU1_0,NM_Capabilities_0,P1_Status_0,PS1_Status_0,PS2_Status_0
2019-12-11 13:05:00+01:00,1574153079.0,0.0,6873.176666666666,35489772.18222222,576.7823333333333,199745.11581122223,80.7,0.0,99.97666666666667,0.0017888888888886855,0.0,0.0,68.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.764,0.0,102.802,0.0,10.655999999999999,0.6446306666666669,3.248333333333333,0.041080555555555585,3.367666666666666,0.7808378888888889,0.0,0.0,496801.6,470483291.3066667,90435506.13333334,8607918.648888888,0.0,0.0,98705496.0,0.0,83.8,0.0,10.191666666666665,66.44794722222224,5.452333333333334,16.551451222222223,1.2833333333333334,0.7697222222222222,3493.4333333333334,0.24555555555555558,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.733333333333333,0.19555555555555557,38.666666666666664,0.22222222222222218,43.93333333333333,0.06222222222222223,46.0,0.0,12.265099999999999,0.000855359999999983,3.1553,0.0,43.0,0.0,-53.0,0.0,-52.06666666666667,0.06222222222222224,43.0,0.0,41.93333333333333,0.06222222222222223,34.733333333333334,0.19555555555555557,0.0,0.0,-41.2,0.15999999999999998,27.466666666666665,0.3822222222222223,762.6666666666666,236.62222222222218,42.0,0.0,0.0,0.0,11.0,0.0,44.0,0.0,40.0,0.0,38.0,0.0,49.53333333333333,0.2488888888888889,24434.666666666668,14939.555555555557,24598.0,24330.133333333335,24506.533333333333,18525.04888888889,24526.133333333335,8280.782222222224,24473.866666666665,15963.982222222221,24493.466666666667,19805.58222222222,1.0,1.0,1.0,1.0,1.0,1.0
2019-12-11 13:10:00+01:00,1574153079.0,0.0,15441.171666666667,301573398.0186439,6092.500333333333,35242809.59991323,80.7,0.0,86.65666666666667,73.62345555555558,0.0,0.0,68.0,0.0,1400.0,0.0,0.0,0.0,0.22166666666666668,0.021697222222222225,13.115,74.87194166666669,0.0,0.0,77.764,0.0,102.80199999999999,2.0194839173657902e-28,12.232333333333331,10.082714555555555,12.764833333333332,91.06204830555556,29.621166666666667,510.2311503055556,0.0,0.0,592462.2666666667,6144475927.662222,72123019.73333333,336627684465641.56,0.0,0.0,98705496.0,0.0,83.8,0.0,41.06083333333334,445.61916097222235,30.856499999999997,407.5744594166666,36.65,363.82750000000004,3582.983333333333,1243.3830555555555,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.666666666666666,0.22222222222222218,38.86666666666667,0.11555555555555559,45.13333333333333,2.3822222222222225,50.266666666666666,16.995555555555555,12.247099999999998,0.0018921600000000275,3.1553,0.0,44.46666666666667,1.8488888888888892,-51.2,2.2933333333333326,-50.333333333333336,2.6222222222222227,46.4,9.44,42.333333333333336,0.22222222222222224,34.733333333333334,0.1955555555555555,0.0,0.0,-31.2,65.49333333333333,23.2,26.69333333333333,646.0666666666667,17899.395555555555,42.733333333333334,0.5955555555555556,17.266666666666666,94.19555555555554,487.6666666666667,69755.15555555555,44.733333333333334,0.5955555555555556,40.46666666666667,0.5155555555555555,38.733333333333334,0.3288888888888889,52.13333333333333,6.782222222222223,24428.133333333335,9561.315555555555,24578.4,22025.173333333332,24513.066666666666,28000.99555555556,24617.6,24586.239999999998,24500.0,20488.533333333333,24571.866666666665,18525.04888888889,1.0,1.0,1.0,1.0,1.0,1.0
2019-12-11 13:15:00+01:00,1574153079.0,0.0,7014.955999999999,13756586.747604,4668.488833333333,8153280.584733639,80.7,0.0,85.32833333333333,7.330030555555574,0.0,0.0,68.0,0.0,1400.0,0.0,0.0,0.0,0.19833333333333333,0.00816388888888889,14.458333333333334,7.16909722222222,0.0,0.0,77.764,0.0,102.802,0.0,23.5035,7.162672749999999,38.1205,14.958441416666671,51.3305,19.917154749999998,0.0,0.0,693479.2666666667,447500725.59555554,77683806.26666667,24592514302562.33,0.0,0.0,98705496.0,0.0,83.8,0.0,34.29666666666667,482.57087888888896,23.156,412.1743039999999,47.53333333333333,193.91555555555556,3604.1666666666665,0.17222222222222222,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,15.533333333333333,0.38222222222222213,39.6,0.23999999999999996,47.333333333333336,0.35555555555555557,52.266666666666666,0.5955555555555557,12.268700000000004,0.0005702399999999681,3.1553,0.0,46.86666666666667,0.24888888888888897,-50.93333333333333,0.06222222222222226,-49.8,0.16,47.86666666666667,0.5155555555555557,43.2,0.16,35.53333333333333,0.38222222222222235,0.0,0.0,-29.4,3.7066666666666666,18.866666666666667,2.5155555555555553,544.1333333333333,2175.8488888888887,44.666666666666664,0.2222222222222223,18.333333333333332,2.6222222222222227,526.5333333333333,1369.1822222222222,47.8,0.56,41.733333333333334,0.1955555555555555,39.4,0.23999999999999996,55.0,0.5333333333333333,24447.733333333334,21598.328888888893,24604.533333333333,21086.115555555556,24539.2,25354.56,24532.666666666668,14939.555555555557,24526.133333333335,17244.515555555554,24565.333333333332,16220.088888888884,1.0,1.0,1.0,1.0,1.0,1.0
2019-12-11 13:20:00+01:00,1574153079.0,0.0,11073.015000000001,24896158.056025006,4309.1849999999995,784278.5040249997,80.7,0.0,83.28,40.554933333333324,0.0,0.0,68.0,0.0,1400.0,0.0,0.0,0.0,0.11,0.0129,16.566666666666666,41.552222222222234,0.0,0.0,77.764,0.0,102.802,0.0,30.028999999999996,6.373759000000003,44.24766666666667,16.37047788888889,50.72666666666667,112.89393555555556,0.0,0.0,708957.2666666667,6579.462222222221,76888370.4,1773248822244.907,0.0,0.0,98705496.0,0.0,83.8,0.0,24.33,4.452100000000005,19.169999999999998,10.048899999999998,38.63333333333333,548.9988888888888,3579.6,1979.64,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.533333333333333,0.5155555555555557,38.93333333333333,0.46222222222222237,46.333333333333336,0.2222222222222223,49.93333333333333,0.5955555555555557,12.254300000000006,2.8398992587956425e-29,3.1553,0.0,45.6,0.5066666666666667,-51.666666666666664,0.2222222222222223,-50.6,0.37333333333333324,46.46666666666667,0.6488888888888886,43.13333333333333,0.3822222222222223,34.53333333333333,0.38222222222222235,0.0,0.0,-32.4,0.7733333333333333,18.533333333333335,0.3822222222222223,514.8,309.7599999999998,45.0,0.0,17.533333333333335,0.3822222222222223,503.8,309.7599999999999,48.2,1.8933333333333338,41.266666666666666,0.1955555555555555,38.8,0.4266666666666667,53.2,0.6933333333333329,24526.133333333335,23647.182222222225,24604.533333333333,17244.515555555558,24539.2,17671.36,24578.4,25866.773333333334,24578.4,24586.239999999998,24630.666666666668,23903.288888888885,1.0,1.0,1.0,1.0,1.0,1.0
2019-12-11 13:25:00+01:00,1574153079.0,0.0,8466.217500000002,54475534.17918875,1830.7531666666669,2267421.8886583056,80.7,0.0,81.05333333333333,61.63515555555555,0.0,0.0,68.0,0.0,1400.0,0.0,0.0,0.0,0.9,0.44700000000000006,18.033333333333335,53.49122222222222,0.013333333333333334,0.0011555555555555555,77.764,0.0,102.80199999999999,2.0194839173657902e-28,37.37,7.76446333333333,52.129666666666665,19.867913222222228,57.81316666666667,166.3283449722222,0.0,0.0,849379.5333333333,29513157862.448887,76509141.6,61521636703943.04,0.0,0.0,98705496.0,0.0,83.8,0.0,14.011500000000002,134.05830275000002,12.2045,92.36198475,47.6,971.04,3599.9166666666665,4718.409722222222,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.6,0.3733333333333333,39.13333333333333,0.11555555555555559,46.2,0.16,50.666666666666664,2.3555555555555556,12.254300000000006,0.001166399999999986,3.1553,0.0,45.8,0.4266666666666667,-51.8,0.16000000000000006,-50.6,0.23999999999999996,47.266666666666666,2.0622222222222226,43.06666666666667,0.328888888888889,34.6,0.37333333333333324,0.0,0.0,-28.666666666666668,35.15555555555556,22.4,13.173333333333336,642.4,7401.973333333336,44.8,0.16000000000000006,17.0,77.06666666666666,483.26666666666665,53973.52888888889,48.13333333333333,1.8488888888888888,41.0,0.0,39.0,0.0,53.8,2.1599999999999993,24467.333333333332,26464.35555555555,24513.066666666666,28000.99555555556,24506.533333333333,15963.982222222221,24571.866666666665,23647.182222222225,24611.066666666666,26720.46222222222,24624.133333333335,37733.048888888894,1.0,1.0,1.0,1.0,1.0,1.0
2019-12-11 13:30:00+01:00,1574153079.0,0.0,877.515,1537882.0427250003,790.249,1043026.2521490002,80.7,0.0,74.9,0.013999999999999735,0.0,0.0,68.0,0.0,1400.0,0.0,0.0,0.0,1.81,0.11689999999999998,23.26,0.19039999999999985,0.0,0.0,77.76383333333332,1.3888888888626776e-07,102.80199999999999,2.0194839173657902e-28,47.248,5.9898760000000015,65.24100000000001,6.6962290000000015,73.625,1.0696450000000037,0.0,0.0,1025939.0666666667,61525649.79555555,67438724.53333333,1959270826528.782,0.0,0.0,98705496.0,0.0,83.8,0.0,15.676999999999998,506.063901,11.856,272.46248399999996,68.63333333333334,0.23222222222222225,3643.633333333333,0.2322222222222222,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.133333333333333,0.11555555555555559,39.0,0.0,47.8,0.16,53.733333333333334,0.19555555555555554,12.2219,0.0018662400000000342,3.1553,0.0,47.0,0.0,-51.86666666666667,0.11555555555555559,-50.46666666666667,0.2488888888888889,49.13333333333333,0.11555555555555559,42.666666666666664,0.2222222222222223,34.13333333333333,0.11555555555555559,0.0,0.0,-22.6,2.24,23.533333333333335,1.5822222222222222,655.6,932.5066666666667,44.86666666666667,0.11555555555555559,23.133333333333333,1.9822222222222217,648.2666666666667,943.2622222222222,47.6,3.44,41.0,0.0,38.86666666666667,0.11555555555555558,56.6,0.23999999999999996,24506.533333333333,27488.782222222224,24565.333333333332,21342.222222222215,24539.2,50965.22666666667,24578.4,16903.040000000005,24565.333333333332,29025.42222222222,24611.066666666666,45928.46222222222,1.0,1.0,1.0,1.0,1.0,1.0
2019-12-11 13:35:00+01:00,1574153079.0,0.0,2016.376833333333,1443521.0739249727,1735.7995,955102.27690475,80.7,0.0,74.98,0.005599999999999894,0.0,0.0,68.0,0.0,1400.0,0.0,0.0,0.0,1.74,0.16506666666666667,23.285,0.13160833333333302,0.0,0.0,77.763,0.0,102.802,0.0,54.753499999999995,3.6279127500000063,70.94166666666666,1.0191338888888912,74.1475,0.8732587500000045,0.0,0.0,1052126.6666666667,11369269.155555557,68321714.33333333,8180904884280.155,0.0,0.0,98705496.0,0.0,83.8,0.0,36.32099999999999,476.063019,27.09666666666667,251.59395555555554,68.73333333333333,0.19555555555555554,3644.0,0.0,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.533333333333333,0.2488888888888888,39.2,0.16,47.46666666666667,0.2488888888888889,53.46666666666667,0.3822222222222222,12.243500000000004,0.00046656000000003527,3.1553,0.0,47.2,0.16,-51.53333333333333,0.2488888888888889,-50.46666666666667,0.24888888888888897,49.4,0.23999999999999996,42.8,0.2933333333333334,34.53333333333333,0.24888888888888897,0.0,0.0,-23.2,1.8933333333333333,23.8,2.693333333333334,668.0666666666667,1443.3955555555556,45.13333333333333,0.11555555555555558,23.133333333333333,1.3155555555555556,641.6666666666666,801.2888888888888,47.666666666666664,3.1555555555555554,41.06666666666667,0.06222222222222223,39.0,0.0,56.4,0.23999999999999996,24447.733333333334,8792.995555555557,24539.2,13829.760000000004,24428.133333333335,10841.848888888888,24604.533333333333,13402.915555555555,24539.2,15110.293333333333,24637.2,34318.29333333334,1.0,1.0,1.0,1.0,1.0,1.0
2019-12-11 13:40:00+01:00,1574153079.0,0.0,138.96916666666667,2824.9500076388886,174.13333333333333,137.26555555555555,80.7,0.0,75.0,0.0,0.0,0.0,68.0,0.0,1400.0,0.0,0.0,0.0,1.5083333333333333,0.0007638888888888902,23.491666666666667,0.0007638888888889106,0.0,0.0,77.76300000000002,2.0194839173657902e-28,102.802,0.0,60.27316666666667,1.251024972222219,73.06983333333334,0.03349497222222192,74.04783333333332,0.6942436388888859,0.0,0.0,1057924.2,1819819.96,67832390.93333334,5664021720333.797,0.0,0.0,98705496.0,0.0,83.8,0.0,2.135666666666667,0.6726012222222222,1.7510000000000003,0.035819000000000024,68.78333333333333,0.16972222222222222,3643.5666666666666,0.678888888888889,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.666666666666666,0.22222222222222218,39.266666666666666,0.1955555555555555,48.0,0.0,54.13333333333333,0.11555555555555559,12.2291,0.0015033600000000358,3.1553,0.0,48.0,0.0,-51.0,0.0,-50.0,0.0,50.0,0.0,43.0,0.26666666666666666,34.86666666666667,0.11555555555555559,0.0,0.0,-22.0,0.5333333333333333,23.2,1.0933333333333337,660.0,758.2666666666667,45.53333333333333,0.24888888888888897,22.6,1.0400000000000003,648.2666666666667,620.5955555555554,47.93333333333333,2.728888888888889,41.13333333333333,0.11555555555555559,39.0,0.0,57.0,0.0,24395.466666666667,4439.182222222222,24591.466666666667,22366.64888888889,24552.266666666666,15195.66222222222,24571.866666666665,22366.648888888893,24545.733333333334,31842.59555555556,24565.333333333332,16220.08888888888,1.0,1.0,1.0,1.0,1.0,1.0
2019-12-11 13:45:00+01:00,1574153079.0,0.0,3357.932,45504532.124949336,5098.0154999999995,131185843.5128081,80.7,0.0,78.13,45.667099999999984,0.0,0.0,68.0,0.0,1400.0,0.0,0.0,0.0,1.3266666666666667,0.3329555555555555,20.543333333333333,38.31312222222221,0.0,0.0,77.763,0.0,102.80199999999999,2.0194839173657902e-28,64.07333333333334,0.7458455555555549,73.88433333333333,0.012651222222222617,74.29,0.5585399999999971,0.0,0.0,1063224.4666666666,1446464.0488888887,68656719.53333333,7591626665160.582,0.0,0.0,98705496.0,0.0,83.8,0.0,15.493666666666668,742.2751265555557,15.767000000000001,982.8025309999999,33.833333333333336,540.9722222222222,3642.2833333333333,0.20305555555555554,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.533333333333333,0.2488888888888888,39.2,0.16000000000000006,48.0,0.0,53.86666666666667,0.2488888888888889,12.243500000000003,0.0012441600000000328,3.1553,0.0,47.8,0.16,-51.333333333333336,0.2222222222222223,-50.0,0.0,49.46666666666667,0.3822222222222223,42.8,0.16,34.53333333333333,0.24888888888888897,0.0,0.0,-23.533333333333335,13.315555555555555,22.533333333333335,9.04888888888889,636.5333333333333,6564.115555555555,45.4,0.23999999999999996,22.0,7.6,633.6,4998.106666666667,47.46666666666667,3.44888888888889,41.266666666666666,0.1955555555555555,39.0,0.0,56.93333333333333,0.06222222222222223,24441.2,17671.359999999993,24506.533333333333,18525.048888888898,24539.2,30476.693333333325,24650.266666666666,20317.795555555564,24584.933333333334,19037.262222222223,24624.133333333335,30049.848888888893,1.0,1.0,1.0,1.0,1.0,1.0
2019-12-11 13:50:00+01:00,1574153079.0,0.0,11106.267333333333,202090041.36911958,23204.954166666666,555103856.8427044,80.7,0.0,83.40166666666667,87.58683055555554,0.0,0.0,68.0,0.0,1400.0,0.0,0.0,0.0,0.7283333333333334,0.23869722222222228,15.855,87.16380833333332,0.0,0.0,77.763,0.0,102.80199999999999,2.0194839173657902e-28,65.45616666666666,0.08039030555555489,70.558,1.8915293333333345,64.58166666666666,23.83771722222224,0.0,0.0,921555.9333333333,6305161689.862223,76618468.4,39664016065347.04,0.0,0.0,98705496.0,0.0,83.8,0.0,54.123999999999995,2883.1166240000002,56.34733333333334,3828.6608162222215,62.166666666666664,257.63888888888886,3652.616666666667,50.43638888888889,16383996.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,14.866666666666667,0.11555555555555559,39.4,0.23999999999999996,47.2,0.4266666666666667,52.06666666666667,2.462222222222222,12.247100000000003,0.0022809599999999907,3.1553,0.0,46.6,0.23999999999999996,-51.2,0.16000000000000006,-50.13333333333333,0.11555555555555559,48.2,1.8933333333333338,42.93333333333333,0.1955555555555555,34.93333333333333,0.06222222222222226,0.0,0.0,-27.6,24.106666666666662,20.866666666666667,13.58222222222222,608.6666666666666,8980.88888888889,45.06666666666667,0.06222222222222226,20.466666666666665,11.982222222222221,557.3333333333334,22000.488888888885,48.13333333333333,2.2488888888888883,41.13333333333333,0.11555555555555558,39.0,0.0,55.0,1.6,24454.266666666666,8792.995555555557,24552.266666666666,15195.66222222222,24519.6,18183.57333333333,24656.8,25354.559999999994,24578.4,37391.57333333334,24578.4,32269.44,1.0,1.0,1.0,1.0,1.0,1.0
