timestamp,avg:boottime,var:boottime,avg:bytes_in,var:bytes_in,avg:bytes_out,var:bytes_out,avg:core_freq_avg,var:core_freq_avg,avg:core_freq_max,var:core_freq_max,avg:core_freq_median,var:core_freq_median,avg:core_freq_min,var:core_freq_min,avg:cpu_aidle,var:cpu_aidle,avg:cpu_idle,var:cpu_idle,avg:cpu_nice,var:cpu_nice,avg:cpu_num,var:cpu_num,avg:cpu_speed,var:cpu_speed,avg:cpu_steal,var:cpu_steal,avg:cpu_system,var:cpu_system,avg:cpu_user,var:cpu_user,avg:cpu_wio,var:cpu_wio,avg:disk_free,var:disk_free,avg:disk_total,var:disk_total,avg:load_fifteen,var:load_fifteen,avg:load_five,var:load_five,avg:load_one,var:load_one,avg:mem_buffers,var:mem_buffers,avg:mem_cached,var:mem_cached,avg:mem_free,var:mem_free,avg:mem_shared,var:mem_shared,avg:mem_total,var:mem_total,avg:part_max_used,var:part_max_used,avg:pkts_in,var:pkts_in,avg:pkts_out,var:pkts_out,avg:proc_run,var:proc_run,avg:proc_total,var:proc_total,avg:swap_free,var:swap_free,avg:swap_total,var:swap_total,gexec_0,machine_type_0,os_name_0,os_release_0,avg:Ambient_Temp,var:Ambient_Temp,avg:CMOS_Battery,var:CMOS_Battery,avg:CPU_1_DTS,var:CPU_1_DTS,avg:CPU_1_Temp,var:CPU_1_Temp,avg:CPU_2_DTS,var:CPU_2_DTS,avg:CPU_2_Temp,var:CPU_2_Temp,avg:CPU_Power,var:CPU_Power,avg:CPU_Utilization,var:CPU_Utilization,avg:DC_Energy,var:DC_Energy,avg:Exhaust_Temp,var:Exhaust_Temp,avg:Fan1A_Tach,var:Fan1A_Tach,avg:Fan1B_Tach,var:Fan1B_Tach,avg:Fan2A_Tach,var:Fan2A_Tach,avg:Fan2B_Tach,var:Fan2B_Tach,avg:Fan3A_Tach,var:Fan3A_Tach,avg:Fan3B_Tach,var:Fan3B_Tach,avg:Fan4A_Tach,var:Fan4A_Tach,avg:Fan4B_Tach,var:Fan4B_Tach,avg:Fan5A_Tach,var:Fan5A_Tach,avg:Fan5B_Tach,var:Fan5B_Tach,avg:IO_Utilization,var:IO_Utilization,avg:Mem_Power,var:Mem_Power,avg:Mem_Utilization,var:Mem_Utilization,avg:SysBrd_12V,var:SysBrd_12V,avg:SysBrd_3_3V,var:SysBrd_3_3V,avg:SysBrd_5V,var:SysBrd_5V,avg:Sys_Power,var:Sys_Power,avg:Sys_Utilization,var:Sys_Utilization,avg:System_Air_Flow,var:System_Air_Flow,CPU_1_Overtemp_0,CPU_1_Status_0,CPU_2_Overtemp_0,CPU_2_Status_0,DIMM_10__0,DIMM_11__0,DIMM_14__0,DIMM_15__0,DIMM_16__0,DIMM_1__0,DIMM_2__0,DIMM_3__0,DIMM_6__0,DIMM_7__0,DIMM_8__0,DIMM_9__0,DRIVE_0_0,DRIVE_4_0,DRIVE_5_0,Dongle_Cable_0,Drive_Mismatch_0,Low_Security_Jmp_0,M2_Temp_0,PCH_Overtemp_0,PCIe_1_Temp_0,PCIe_3_Temp_0,PCIe_5_Temp_0,PCIe_6_Temp_0,Phy_Presence_Jmp_0,Power_Supply_1_0,Power_Supply_2_0,SysBrd_Vol_Fault_0
2019-11-02 10:05:00+01:00,1563285805.0,0.0,1676.7765,164788.61035275002,12752.114333333335,5530277.328681221,1614.2333333333333,1.4455555555555555,2002.3833333333334,1.136388888888889,1500.0,0.0,1500.0,0.0,36.5,0.0,81.18,0.0036000000000002727,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,18.79,0.006899999999999961,0.0,0.0,93.79998333333333,1.63888888885796e-08,99.89499999999998,2.0194839173657902e-28,9.770833333333334,0.0019376388888889143,9.697833333333332,0.011873638888888932,9.385666666666665,0.03630788888888897,0.0,0.0,177813.13333333333,3.2488888888888887,184579052.8,696719.3600000001,0.0,0.0,197538144.0,0.0,23.4,0.0,20.0485,171.94476275,24.76966666666667,191.46828655555558,9.0,0.0,1879.4166666666667,0.6430555555555556,16209976.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,42.0,0.0,-51.0,0.0,39.0,0.0,140.0,0.0,12.0,0.0,848.5440205697778,3.560530355611363e-05,29.6,0.24,7040.0,0.0,6067.2,3932.16,9292.8,3932.16,8960.0,0.0,9088.0,0.0,8832.0,0.0,9216.0,0.0,8960.0,0.0,7040.0,0.0,6144.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.9504,0.0007526399999999774,3.3015000000000003,1.9721522630525295e-31,5.037,0.0,180.0,0.0,13.0,0.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-11-02 10:10:00+01:00,1563285805.0,0.0,922.229,117351.23969900003,12404.899000000001,1411543.938179001,1615.9833333333333,56.349722222222226,2002.8166666666666,0.14972222222222223,1500.0,0.0,1500.0,0.0,36.5,0.0,81.25166666666667,0.0024972222222219382,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,18.748333333333335,0.0024972222222222934,0.0,0.0,93.799,0.0,99.89499999999998,2.0194839173657902e-28,9.695,0.00028500000000001457,9.576333333333334,0.00224322222222224,9.582833333333335,0.06303363888888877,0.0,0.0,177849.26666666666,118.12888888888888,184580764.8,8424898.56,0.0,0.0,197538144.0,0.0,23.4,0.0,9.586666666666666,0.009455555555555656,14.5075,0.26061875000000034,9.0,0.0,1876.4166666666667,4.4430555555555555,16210011.4,99.64000000000001,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,42.0,0.0,-51.0,0.0,39.0,0.0,140.0,0.0,12.0,0.0,848.5588487472779,3.770129774999023e-05,29.0,0.0,7040.0,0.0,6067.2,3932.16,9216.0,0.0,8960.0,0.0,9088.0,0.0,8832.0,0.0,9216.0,0.0,8960.0,0.0,7040.0,0.0,6144.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.9504,0.0007526399999999774,3.3015000000000003,1.9721522630525295e-31,5.037,0.0,180.0,0.0,13.0,0.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-11-02 10:15:00+01:00,1563285805.0,0.0,1406.1753333333334,353434.96027155564,13038.096666666666,57267.77078888906,1607.8166666666666,20.383055555555558,2002.8,0.15999999999999998,1500.0,0.0,1500.0,0.0,36.5,0.0,81.22833333333334,0.008030555555555737,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,18.743333333333332,0.014122222222222,0.0,0.0,93.7996,2.399999999954707e-07,99.89499999999998,2.0194839173657902e-28,9.657666666666668,0.0005978888888888667,9.559166666666668,0.003114305555555598,9.457166666666668,0.034910305555555646,0.0,0.0,177862.26666666666,12.995555555555555,184579014.13333333,225442.91555555558,0.0,0.0,197538144.0,0.0,23.4,0.0,23.755,126.13947499999999,28.50133333333334,114.8286448888889,9.0,0.0,1878.7833333333333,0.7030555555555555,16210021.133333333,3.2488888888888887,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,42.0,0.0,-51.0,0.0,39.0,0.0,140.0,0.0,12.0,0.0,848.5736919333888,2.4156164463136307e-05,29.8,0.16,7040.0,0.0,6016.0,0.0,9216.0,0.0,8960.0,0.0,9088.0,0.0,8832.0,0.0,9216.0,0.0,8960.0,0.0,7040.0,0.0,6144.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.972800000000001,0.000501759999999985,3.3015000000000003,1.9721522630525295e-31,5.037,0.0,180.0,0.0,13.0,0.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-11-02 10:20:00+01:00,1563285805.0,0.0,1171.6286666666665,307448.1910982222,14011.386499999997,839292.4698327504,1631.8833333333334,162.66972222222225,2064.2,848.3599999999999,1500.0,0.0,1500.0,0.0,36.5,0.0,81.22833333333334,0.01569722222222332,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,18.738333333333333,0.029030555555555407,0.0,0.0,93.7996,2.3999999999547073e-07,99.895,0.0,9.609000000000002,0.00018900000000001432,9.5125,0.001668749999999995,9.427166666666666,0.03273363888888884,0.0,0.0,177981.86666666667,6102.115555555556,184580196.0,8814426.666666666,0.0,0.0,197538144.0,0.0,23.4,0.0,19.1975,111.82671875,24.37,98.37560000000002,9.0,0.0,1876.2833333333333,6.003055555555556,16210048.266666668,439.39555555555563,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,42.0,0.0,-51.0,0.0,39.0,0.0,140.0,0.0,12.0,0.0,848.5906050942223,2.45487559098398e-05,29.8,0.16,7040.0,0.0,6016.0,0.0,9216.0,0.0,8960.0,0.0,9088.0,0.0,8934.4,2621.44,9216.0,0.0,8960.0,0.0,7040.0,0.0,6144.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.984,0.0,3.3015000000000003,1.9721522630525295e-31,5.037,0.0,180.0,0.0,13.0,0.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-11-02 10:25:00+01:00,1563285805.0,0.0,1356.236,320642.0005439999,14900.721500000003,100040.80432274993,1611.4333333333334,50.67888888888889,2042.1833333333334,1256.6830555555557,1500.0,0.0,1500.0,0.0,36.5,0.0,81.22,0.009600000000000272,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,18.78,0.009599999999999933,0.0,0.0,93.799,0.0,99.89499999999998,2.0194839173657902e-28,9.599499999999999,0.0007947500000000094,9.549833333333334,0.005771638888888878,9.550166666666666,0.06930497222222234,0.0,0.0,178045.93333333332,3.9955555555555557,184576335.73333332,274197.26222222217,0.0,0.0,197538144.0,0.0,23.4,0.0,22.64966666666667,117.56260655555559,26.264166666666668,138.93750763888892,9.0,0.0,1878.3833333333334,0.2363888888888889,16210079.066666666,6.595555555555555,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,42.0,0.0,-51.0,0.0,39.0,0.0,140.0,0.0,12.0,0.0,848.6051904296667,3.2797396977260984e-05,29.4,0.24,7040.0,0.0,6016.0,0.0,9216.0,0.0,8960.0,0.0,9088.0,0.0,8832.0,0.0,9216.0,0.0,8960.0,0.0,7040.0,0.0,6144.0,0.0,0.0,0.0,12.4,0.24,0.0,0.0,11.9616,0.0007526399999999774,3.3015000000000003,1.9721522630525295e-31,5.037,0.0,180.0,0.0,13.0,0.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-11-02 10:30:00+01:00,1563285805.0,0.0,1589.5000000000005,25513.241599999994,12278.304833333334,1115039.244564972,1608.8666666666666,31.482222222222227,2003.0,0.0,1500.0,0.0,1500.0,0.0,36.5,0.0,81.12833333333333,0.00803055555555583,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.06,0.0084,18.811666666666667,0.0010305555555555118,0.0,0.0,93.799,0.0,99.89499999999998,2.0194839173657902e-28,9.641,0.0023090000000000515,9.704,0.01765400000000008,9.947666666666665,0.054794555555555666,0.0,0.0,178077.53333333333,203.24888888888887,184578414.13333333,13021295.715555556,0.0,0.0,197538144.0,0.0,23.4,0.0,18.204833333333333,1.0043516388888885,15.289166666666667,0.5124243055555564,9.0,0.0,1876.9833333333333,8.183055555555557,16210097.466666667,54.38222222222221,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,42.0,0.0,-51.0,0.0,39.0,0.0,140.0,0.0,12.0,0.0,848.6196650070001,3.710688072127087e-05,30.0,0.0,7040.0,0.0,6016.0,0.0,9216.0,0.0,8960.0,0.0,9088.0,0.0,8832.0,0.0,9216.0,0.0,8960.0,0.0,7040.0,0.0,6144.0,0.0,0.0,0.0,12.4,0.24,0.0,0.0,11.9616,0.0007526399999999774,3.3015000000000003,1.9721522630525295e-31,5.037,0.0,180.0,0.0,13.0,0.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-11-02 10:35:00+01:00,1563285805.0,0.0,1415.1613333333335,237894.32837155552,13042.389333333333,4229524.610406223,1607.15,5.827500000000001,2003.0,0.0,1500.0,0.0,1500.0,0.0,36.5,0.0,81.20666666666666,0.0006222222222221515,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,18.793333333333333,0.0006222222222222399,0.0,0.0,93.79900000000002,2.0194839173657902e-28,99.89499999999998,2.0194839173657902e-28,9.722,0.0006360000000000071,9.835999999999999,0.0018240000000000482,9.751,0.024548999999999946,0.0,0.0,178093.06666666668,3.128888888888889,184575477.33333334,168470.75555555557,0.0,0.0,197538144.0,0.0,23.4,0.0,21.371333333333332,72.16549155555558,20.505999999999997,119.833944,9.0,0.0,1879.5333333333333,0.7822222222222222,16210104.0,0.0,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,42.0,0.0,-51.0,0.0,39.0,0.0,140.0,0.0,12.0,0.0,848.6342545735556,2.3116111821193757e-05,30.0,0.0,7040.0,0.0,6016.0,0.0,9318.4,2621.44,8960.0,0.0,9088.0,0.0,8832.0,0.0,9216.0,0.0,8960.0,0.0,7040.0,0.0,6144.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.984,0.0,3.3015000000000003,1.9721522630525295e-31,5.037,0.0,180.0,0.0,13.0,0.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-11-02 10:40:00+01:00,1563285805.0,0.0,1319.4959999999999,6887.672064,11931.068,3073766.3426560014,1631.9,354.89,2075.75,1764.1875,1500.0,0.0,1500.0,0.0,36.54666666666667,0.0024888888888889597,81.21,0.006900000000000153,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,18.79,0.006899999999999963,0.0,0.0,93.799,0.0,99.895,0.0,9.738999999999999,0.0008289999999999996,9.77,0.008940000000000066,9.492999999999999,0.02066099999999997,0.0,0.0,178128.0,145.06666666666666,184558838.4,961968496.64,0.0,0.0,197538144.0,0.0,23.4,0.0,21.44,0.7743999999999994,14.72,1.6384000000000012,10.066666666666666,3.128888888888889,1883.6666666666667,102.8888888888889,16210134.4,157.44,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,42.0,0.0,-51.0,0.0,39.0,0.0,140.0,0.0,12.0,0.0,848.6512330920555,2.4062400848330427e-05,30.0,0.0,7040.0,0.0,6016.0,0.0,9216.0,0.0,8960.0,0.0,9088.0,0.0,8934.4,2621.44,9216.0,0.0,8960.0,0.0,7040.0,0.0,6144.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.939200000000001,0.000501759999999985,3.3015000000000003,1.9721522630525295e-31,5.037,0.0,180.0,0.0,13.0,0.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-11-02 10:45:00+01:00,1563285805.0,0.0,2209.476,349446.80534399993,14687.913999999997,374586.11426399974,1604.8666666666666,28.248888888888892,2002.4,1.04,1500.0,0.0,1500.0,0.0,36.6,0.0,81.24333333333334,0.0024555555555552766,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,18.73,0.0021000000000000597,0.0,0.0,93.79900000000002,2.0194839173657902e-28,99.895,0.0,9.702166666666667,0.0003936388888889018,9.680500000000002,0.004334749999999939,9.697166666666666,0.06496363888888897,0.0,0.0,178142.13333333333,12.515555555555556,184575778.13333333,342898.91555555555,0.0,0.0,197538144.0,0.0,23.4,0.0,36.81399999999999,123.56066399999999,31.685999999999996,138.35522399999996,9.0,0.0,1878.2666666666667,0.4622222222222221,16210149.066666666,3.1288888888888886,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,42.0,0.0,-51.0,0.0,39.0,0.0,140.0,0.0,12.0,0.0,848.6659351651667,3.588846919739433e-05,30.0,0.0,7040.0,0.0,6016.0,0.0,9216.0,0.0,8960.0,0.0,9088.0,0.0,8883.2,3932.16,9216.0,0.0,8960.0,0.0,7040.0,0.0,6144.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.984,0.0,3.3015000000000003,1.9721522630525295e-31,5.037,0.0,180.0,0.0,13.0,0.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019-11-02 10:50:00+01:00,1563285805.0,0.0,1441.296,1043073.8082239999,13072.388,830009.4021360001,1615.6,67.74,2065.3,1663.41,1500.0,0.0,1500.0,0.0,36.6,0.0,81.15333333333334,0.03048888888888805,0.0,0.0,48.0,0.0,3700.0,0.0,0.0,0.0,0.06,0.008400000000000001,18.783333333333335,0.008722222222222135,0.0,0.0,93.799,0.0,99.895,0.0,9.810166666666666,0.001421638888888899,9.956833333333336,0.0067983055555555375,10.194833333333333,0.053038305555555464,0.0,0.0,178177.33333333334,174.2222222222222,184566645.33333334,360597765.68888897,0.0,0.0,197538144.0,0.0,23.4,0.0,24.062,317.641056,25.024,176.38850400000004,9.0,0.0,1876.1333333333334,3.1822222222222223,16210192.533333333,131.98222222222222,16383996.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0290000000000004,1.9721522630525295e-31,-51.0,0.0,42.0,0.0,-51.0,0.0,39.0,0.0,140.0,0.0,12.0,0.0,848.6805748503333,3.555205411152488e-05,30.0,0.0,7040.0,0.0,6016.0,0.0,9216.0,0.0,8960.0,0.0,9088.0,0.0,8883.2,3932.16,9216.0,0.0,8960.0,0.0,7040.0,0.0,6144.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.984,0.0,3.3015000000000003,1.9721522630525295e-31,5.037,0.0,180.0,0.0,13.0,0.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
